player_key,name,position,week,started,team_key,manager_name,points,Passing Yards,Passing Touchdowns,Interceptions,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Return Touchdowns,2-Point Conversions,Fumbles Lost,Offensive Fumble Return TD,Field Goals 0-19 Yards,Field Goals 20-29 Yards,Field Goals 30-39 Yards,Field Goals 40-49 Yards,Field Goals 50+ Yards,Point After Attempt Made,Points Allowed,Sack,Interception,Fumble Recovery,Touchdown,Safety,Block Kick,Kickoff and Punt Return Touchdowns,Points Allowed 0 points,Points Allowed 1-6 points,Points Allowed 7-13 points,Points Allowed 14-20 points,Points Allowed 21-27 points,Points Allowed 28-34 points,Points Allowed 35+ points,Extra Point Returned
390.p.31001,Sony Michel,RB,4,True,390.l.1031063.t.3,Alex Zara,6.3,0.0,0.0,0.0,17.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.26777,Chris Thompson,RB,4,True,390.l.1031063.t.3,Alex Zara,10.0,0.0,0.0,0.0,4.0,4.0,0.0,5.0,4.0,56.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.31090,Will Dissly,TE,4,True,390.l.1031063.t.3,Alex Zara,18.7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,57.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.30253,Wayne Gallman,RB,4,False,390.l.1031063.t.3,Alex Zara,27.8,0.0,0.0,0.0,18.0,63.0,1.0,7.0,6.0,55.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.30120,Mike Williams,WR,4,False,390.l.1031063.t.3,Alex Zara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.28115,Damien Williams,RB,4,False,390.l.1031063.t.3,Alex Zara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.27619,John Brown,WR,4,False,390.l.1031063.t.3,Alex Zara,11.9,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,69.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.30972,Saquon Barkley,RB,4,False,390.l.1031063.t.3,Alex Zara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.30552,Matt Breida,RB,4,False,390.l.1031063.t.3,Alex Zara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.32447,Preston Williams,WR,4,False,390.l.1031063.t.3,Alex Zara,8.6,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,46.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.30337,Zane Gonzalez,K,4,True,390.l.1031063.t.3,Alex Zara,4.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
390.p.100003,Chicago,DEF,4,True,390.l.1031063.t.3,Alex Zara,17.0,,,,,,,,,,,,,,,,,,,,,6.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
390.p.30125,Deshaun Watson,QB,4,True,390.l.1031063.t.9,Joe,11.6,160.0,0.0,0.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.30175,JuJu Smith-Schuster,WR,4,True,390.l.1031063.t.9,Joe,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.29274,Sterling Shepard,WR,4,True,390.l.1031063.t.9,Joe,16.9,0.0,0.0,0.0,1.0,23.0,0.0,9.0,7.0,76.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.30117,Leonard Fournette,RB,4,True,390.l.1031063.t.9,Joe,26.5,0.0,0.0,0.0,29.0,225.0,0.0,3.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.31379,Phillip Lindsay,RB,4,True,390.l.1031063.t.9,Joe,7.0,0.0,0.0,0.0,9.0,53.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.29315,Austin Hooper,TE,4,True,390.l.1031063.t.9,Joe,22.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,130.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.31856,Josh Jacobs,RB,4,False,390.l.1031063.t.9,Joe,12.8,0.0,0.0,0.0,17.0,79.0,0.0,2.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.31908,Terry McLaurin,WR,4,False,390.l.1031063.t.9,Joe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.25785,Russell Wilson,QB,4,False,390.l.1031063.t.9,Joe,16.3,240.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.31896,DK Metcalf,WR,4,False,390.l.1031063.t.9,Joe,1.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.31051,Michael Gallup,WR,4,False,390.l.1031063.t.9,Joe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.31135,Jaylen Samuels,RB,4,False,390.l.1031063.t.9,Joe,23.54,31.0,0.0,0.0,10.0,26.0,1.0,8.0,8.0,57.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.31500,Darrel Williams,RB,4,False,390.l.1031063.t.9,Joe,18.6,0.0,0.0,0.0,8.0,13.0,2.0,4.0,3.0,43.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.29754,Wil Lutz,K,4,True,390.l.1031063.t.9,Joe,14.0,,,,,,,,,,,,,,,1.0,1.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,
390.p.100030,Jacksonville,DEF,4,True,390.l.1031063.t.9,Joe,2.0,,,,,,,,,,,,,,,,,,,,,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
390.p.28389,Jameis Winston,QB,5,True,390.l.1031063.t.7,Tony F,21.46,204.0,2.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.26650,DeAndre Hopkins,WR,5,True,390.l.1031063.t.7,Tony F,15.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,88.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.30197,Chris Godwin,WR,5,True,390.l.1031063.t.7,Tony F,31.5,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,125.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.30362,Chris Carson,RB,5,True,390.l.1031063.t.7,Tony F,19.3,0.0,0.0,0.0,27.0,118.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.28398,Todd Gurley II,RB,5,True,390.l.1031063.t.7,Tony F,18.7,0.0,0.0,0.0,15.0,51.0,2.0,5.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.8285,Greg Olsen,TE,5,True,390.l.1031063.t.7,Tony F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.28403,Melvin Gordon,RB,5,False,390.l.1031063.t.7,Tony F,7.8,0.0,0.0,0.0,12.0,31.0,0.0,6.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.27658,James White,RB,5,False,390.l.1031063.t.7,Tony F,13.2,0.0,0.0,0.0,6.0,26.0,0.0,9.0,6.0,46.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.30977,Josh Allen,QB,5,False,390.l.1031063.t.7,Tony F,21.46,219.0,2.0,1.0,10.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.29360,Demarcus Robinson,WR,5,False,390.l.1031063.t.7,Tony F,6.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,31.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.29269,Hunter Henry,TE,5,False,390.l.1031063.t.7,Tony F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.32447,Preston Williams,WR,5,False,390.l.1031063.t.7,Tony F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.7520,Robbie Gould,K,5,True,390.l.1031063.t.7,Tony F,8.0,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,4.0,,,,,,,,,,,,,,,,
390.p.100033,Baltimore,DEF,5,True,390.l.1031063.t.7,Tony F,5.0,,,,,,,,,,,,,,,,,,,,,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
390.p.100006,Dallas,DEF,5,False,390.l.1031063.t.7,Tony F,1.0,,,,,,,,,,,,,,,,,,,,,34.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
390.p.29236,Carson Wentz,QB,5,True,390.l.1031063.t.8,Ben,14.06,189.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.25755,Alshon Jeffery,WR,5,True,390.l.1031063.t.8,Ben,11.2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,52.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.27591,Jarvis Landry,WR,5,True,390.l.1031063.t.8,Ben,11.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.30180,Alvin Kamara,RB,5,True,390.l.1031063.t.8,Ben,16.92,13.0,0.0,0.0,16.0,62.0,0.0,7.0,6.0,42.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.30423,Austin Ekeler,RB,5,True,390.l.1031063.t.8,Ben,22.3,0.0,0.0,0.0,3.0,7.0,0.0,16.0,15.0,86.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.7924,Delanie Walker,TE,5,True,390.l.1031063.t.8,Ben,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.31857,Marquise Brown,WR,5,False,390.l.1031063.t.8,Ben,11.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,22.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.29369,Dak Prescott,QB,5,False,390.l.1031063.t.8,Ben,27.22,463.0,2.0,3.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.31013,Kerryon Johnson,RB,5,False,390.l.1031063.t.8,Ben,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.30209,Kenny Golladay,WR,5,False,390.l.1031063.t.8,Ben,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.29307,Kenyan Drake,RB,5,False,390.l.1031063.t.8,Ben,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.31077,Chris Herndon,TE,5,False,390.l.1031063.t.8,Ben,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.27369,Brett Maher,K,5,True,390.l.1031063.t.8,Ben,6.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,
390.p.100021,Philadelphia,DEF,5,True,390.l.1031063.t.8,Ben,35.0,,,,,,,,,,,,,,,,,,,,,6.0,10.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
390.p.100018,New Orleans,DEF,5,False,390.l.1031063.t.8,Ben,6.0,,,,,,,,,,,,,,,,,,,,,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
390.p.5228,Tom Brady,QB,5,True,390.l.1031063.t.4,august,29.92,348.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.9496,Julian Edelman,WR,5,True,390.l.1031063.t.4,august,25.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,110.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.6762,Larry Fitzgerald,WR,5,True,390.l.1031063.t.4,august,11.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,58.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.30121,Christian McCaffrey,RB,5,True,390.l.1031063.t.4,august,47.7,0.0,0.0,0.0,19.0,176.0,2.0,8.0,6.0,61.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.7241,Frank Gore,RB,5,True,390.l.1031063.t.4,august,8.9,0.0,0.0,0.0,14.0,60.0,0.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.30136,Evan Engram,TE,5,True,390.l.1031063.t.4,august,10.7,0.0,0.0,0.0,2.0,5.0,0.0,11.0,6.0,42.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.27548,Brandin Cooks,WR,5,False,390.l.1031063.t.4,august,6.6,0.0,0.0,0.0,1.0,27.0,0.0,3.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.26813,Rex Burkhead,RB,5,False,390.l.1031063.t.4,august,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.28417,Phillip Dorsett,WR,5,False,390.l.1031063.t.4,august,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.31144,Marquez Valdes-Scantling,WR,5,False,390.l.1031063.t.4,august,2.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.27538,Eric Ebron,TE,5,False,390.l.1031063.t.4,august,1.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.31046,Mason Rudolph,QB,5,False,390.l.1031063.t.4,august,11.24,131.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.32384,Joey Slye,K,5,True,390.l.1031063.t.4,august,4.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,
390.p.100017,New England,DEF,5,True,390.l.1031063.t.4,august,14.0,,,,,,,,,,,,,,,,,,,,,7.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
390.p.6763,Philip Rivers,QB,5,True,390.l.1031063.t.12,Zach,4.14,211.0,0.0,2.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.27540,Odell Beckham Jr.,WR,5,True,390.l.1031063.t.12,Zach,5.0,20.0,0.0,0.0,2.0,15.0,0.0,6.0,2.0,27.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.26699,Keenan Allen,WR,5,True,390.l.1031063.t.12,Zach,5.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.31005,Nick Chubb,RB,5,True,390.l.1031063.t.12,Zach,10.9,0.0,0.0,0.0,16.0,87.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.29279,Derrick Henry,RB,5,True,390.l.1031063.t.12,Zach,13.8,0.0,0.0,0.0,20.0,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.24070,Jimmy Graham,TE,5,True,390.l.1031063.t.12,Zach,7.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.30996,Calvin Ridley,WR,5,False,390.l.1031063.t.12,Zach,19.8,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,88.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.7755,Vernon Davis,TE,5,False,390.l.1031063.t.12,Zach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.28461,Tevin Coleman,RB,5,False,390.l.1031063.t.12,Zach,15.7,0.0,0.0,0.0,16.0,97.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.25793,Mohamed Sanu Sr.,WR,5,False,390.l.1031063.t.12,Zach,15.3,0.0,0.0,0.0,1.0,1.0,0.0,5.0,5.0,42.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.28691,Tyrell Williams,WR,5,False,390.l.1031063.t.12,Zach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.30552,Matt Breida,RB,5,False,390.l.1031063.t.12,Zach,27.9,0.0,0.0,0.0,11.0,114.0,1.0,3.0,3.0,15.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.25881,Greg Zuerlein,K,5,True,390.l.1031063.t.12,Zach,12.0,,,,,,,,,,,,,,,0.0,0.0,2.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,
390.p.100014,Los Angeles,DEF,5,True,390.l.1031063.t.12,Zach,2.0,,,,,,,,,,,,,,,,,,,,,30.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
390.p.100009,Green Bay,DEF,5,False,390.l.1031063.t.12,Zach,9.0,,,,,,,,,,,,,,,,,,,,,24.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
390.p.31002,Lamar Jackson,QB,5,True,390.l.1031063.t.5,Brian,13.44,161.0,1.0,3.0,14.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.28534,Stefon Diggs,WR,5,True,390.l.1031063.t.5,Brian,7.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.26561,Josh Gordon,WR,5,True,390.l.1031063.t.5,Brian,10.9,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,59.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.31905,David Montgomery,RB,5,True,390.l.1031063.t.5,Brian,10.6,0.0,0.0,0.0,11.0,25.0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.26671,Le'Veon Bell,RB,5,True,390.l.1031063.t.5,Brian,15.8,0.0,0.0,0.0,15.0,43.0,0.0,9.0,7.0,45.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.28592,Darren Waller,TE,5,True,390.l.1031063.t.5,Brian,7.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,39.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.31885,Miles Sanders,RB,5,False,390.l.1031063.t.5,Brian,10.4,0.0,0.0,0.0,9.0,15.0,0.0,5.0,4.0,49.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.27581,Davante Adams,WR,5,False,390.l.1031063.t.5,Brian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.31934,Alexander Mattison,RB,5,False,390.l.1031063.t.5,Brian,5.2,0.0,0.0,0.0,7.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.31868,Deebo Samuel,WR,5,False,390.l.1031063.t.5,Brian,1.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.31906,Devin Singletary,RB,5,False,390.l.1031063.t.5,Brian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.30199,Kareem Hunt,RB,5,False,390.l.1031063.t.5,Brian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.31394,Jeff Wilson Jr.,RB,5,False,390.l.1031063.t.5,Brian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.6243,Matt Bryant,K,5,True,390.l.1031063.t.5,Brian,6.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,
390.p.100024,Los Angeles,DEF,5,True,390.l.1031063.t.5,Brian,14.0,,,,,,,,,,,,,,,,,,,,,20.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
390.p.8780,Matt Ryan,QB,5,True,390.l.1031063.t.1,WH,37.9,330.0,3.0,1.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.27535,Mike Evans,WR,5,True,390.l.1031063.t.1,WH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.28457,Tyler Lockett,WR,5,True,390.l.1031063.t.1,WH,14.3,0.0,0.0,0.0,1.0,-8.0,0.0,4.0,4.0,51.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.28474,David Johnson,RB,5,True,390.l.1031063.t.1,WH,18.6,0.0,0.0,0.0,17.0,91.0,0.0,5.0,3.0,65.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.30295,Aaron Jones,RB,5,True,390.l.1031063.t.1,WH,49.2,0.0,0.0,0.0,19.0,107.0,4.0,8.0,7.0,75.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.31056,Mark Andrews,TE,5,True,390.l.1031063.t.1,WH,9.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,45.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.30153,Curtis Samuel,WR,5,False,390.l.1031063.t.1,WH,7.4,0.0,0.0,0.0,2.0,25.0,0.0,6.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.29785,Robbie Anderson,WR,5,False,390.l.1031063.t.1,WH,2.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.31017,Christian Kirk,WR,5,False,390.l.1031063.t.1,WH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.28990,Malcolm Brown,RB,5,False,390.l.1031063.t.1,WH,0.3,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.31008,Ronald Jones,RB,5,False,390.l.1031063.t.1,WH,7.6,0.0,0.0,0.0,9.0,35.0,0.0,3.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.26060,Cole Beasley,WR,5,False,390.l.1031063.t.1,WH,5.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
390.p.9265,Matthew Stafford,QB,5,False,390.l.1031063.t.1,WH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
